DATA;SEDE;TIPO PS;NUMERO ACCESSI
08/04/2022;S. Fermo;PS Ostetrico-Ginecologico;15
08/04/2022;S. Fermo;PS Pediatrico;52
09/04/2022;Cantù;PS Generale;55
09/04/2022;Cantù;PS Pediatrico;15
09/04/2022;Menaggio;PS Generale;26
09/04/2022;S. Fermo;PS Generale;91
09/04/2022;S. Fermo;PS Ostetrico-Ginecologico;17
09/04/2022;S. Fermo;PS Pediatrico;47
10/04/2022;Cantù;PS Generale;52
10/04/2022;Cantù;PS Pediatrico;14
10/04/2022;Menaggio;PS Generale;17
10/04/2022;S. Fermo;PS Generale;115
10/04/2022;S. Fermo;PS Ostetrico-Ginecologico;22
10/04/2022;S. Fermo;PS Pediatrico;54
11/04/2022;Cantù;PS Generale;51
11/04/2022;Cantù;PS Pediatrico;17
11/04/2022;Menaggio;PS Generale;40
11/04/2022;S. Fermo;PS Generale;109
11/04/2022;S. Fermo;PS Ostetrico-Ginecologico;18
11/04/2022;S. Fermo;PS Pediatrico;44
12/04/2022;Cantù;PS Generale;51
12/04/2022;Cantù;PS Pediatrico;12
12/04/2022;Menaggio;PS Generale;17
12/04/2022;S. Fermo;PS Generale;102
12/04/2022;S. Fermo;PS Ostetrico-Ginecologico;21
12/04/2022;S. Fermo;PS Pediatrico;47
13/04/2022;Cantù;PS Generale;50
13/04/2022;Cantù;PS Pediatrico;13
13/04/2022;Menaggio;PS Generale;26
13/04/2022;S. Fermo;PS Generale;102
13/04/2022;S. Fermo;PS Ostetrico-Ginecologico;13
13/04/2022;S. Fermo;PS Pediatrico;32
14/04/2022;Cantù;PS Generale;48
14/04/2022;Cantù;PS Pediatrico;7
14/04/2022;Menaggio;PS Generale;33
14/04/2022;S. Fermo;PS Generale;95
14/04/2022;S. Fermo;PS Ostetrico-Ginecologico;19
14/04/2022;S. Fermo;PS Pediatrico;35
15/04/2022;Cantù;PS Generale;51
15/04/2022;Cantù;PS Pediatrico;12
15/04/2022;Menaggio;PS Generale;21
15/04/2022;S. Fermo;PS Generale;112
15/04/2022;S. Fermo;PS Ostetrico-Ginecologico;13
15/04/2022;S. Fermo;PS Pediatrico;39
16/04/2022;Cantù;PS Generale;49
16/04/2022;Cantù;PS Pediatrico;13
16/04/2022;Menaggio;PS Generale;28
16/04/2022;S. Fermo;PS Generale;102
16/04/2022;S. Fermo;PS Ostetrico-Ginecologico;11
16/04/2022;S. Fermo;PS Pediatrico;46
17/04/2022;Cantù;PS Generale;38
17/04/2022;Cantù;PS Pediatrico;12
17/04/2022;Menaggio;PS Generale;16
17/04/2022;S. Fermo;PS Generale;111
17/04/2022;S. Fermo;PS Ostetrico-Ginecologico;16
17/04/2022;S. Fermo;PS Pediatrico;44
18/04/2022;Cantù;PS Generale;49
18/04/2022;Cantù;PS Pediatrico;7
18/04/2022;Menaggio;PS Generale;26
18/04/2022;S. Fermo;PS Generale;110
18/04/2022;S. Fermo;PS Ostetrico-Ginecologico;12
18/04/2022;S. Fermo;PS Pediatrico;51
19/04/2022;Cantù;PS Generale;59
19/04/2022;Cantù;PS Pediatrico;10
19/04/2022;Menaggio;PS Generale;47
19/04/2022;S. Fermo;PS Generale;138
19/04/2022;S. Fermo;PS Ostetrico-Ginecologico;18
19/04/2022;S. Fermo;PS Pediatrico;45
20/04/2022;Cantù;PS Generale;57
20/04/2022;Cantù;PS Pediatrico;8
20/04/2022;Menaggio;PS Generale;30
20/04/2022;S. Fermo;PS Generale;102
20/04/2022;S. Fermo;PS Ostetrico-Ginecologico;21
20/04/2022;S. Fermo;PS Pediatrico;29
21/04/2022;Cantù;PS Generale;56
21/04/2022;Cantù;PS Pediatrico;8
21/04/2022;Menaggio;PS Generale;22
21/04/2022;S. Fermo;PS Generale;124
21/04/2022;S. Fermo;PS Ostetrico-Ginecologico;21
21/04/2022;S. Fermo;PS Pediatrico;35
22/04/2022;Cantù;PS Generale;64
22/04/2022;Cantù;PS Pediatrico;10
22/04/2022;Menaggio;PS Generale;13
22/04/2022;S. Fermo;PS Generale;112
22/04/2022;S. Fermo;PS Ostetrico-Ginecologico;23
22/04/2022;S. Fermo;PS Pediatrico;29
23/04/2022;Cantù;PS Generale;45
23/04/2022;Cantù;PS Pediatrico;11
23/04/2022;Menaggio;PS Generale;21
23/04/2022;S. Fermo;PS Generale;104
23/04/2022;S. Fermo;PS Ostetrico-Ginecologico;21
23/04/2022;S. Fermo;PS Pediatrico;21
24/04/2022;Cantù;PS Generale;38
24/04/2022;Cantù;PS Pediatrico;11
24/04/2022;Menaggio;PS Generale;20
24/04/2022;S. Fermo;PS Generale;109
24/04/2022;S. Fermo;PS Ostetrico-Ginecologico;14
24/04/2022;S. Fermo;PS Pediatrico;39
25/04/2022;Cantù;PS Generale;50
25/04/2022;Cantù;PS Pediatrico;17
25/04/2022;Menaggio;PS Generale;21
25/04/2022;S. Fermo;PS Generale;114
25/04/2022;S. Fermo;PS Ostetrico-Ginecologico;17
25/04/2022;S. Fermo;PS Pediatrico;47
26/04/2022;Cantù;PS Generale;59
26/04/2022;Cantù;PS Pediatrico;11
26/04/2022;Menaggio;PS Generale;30
26/04/2022;S. Fermo;PS Generale;125
26/04/2022;S. Fermo;PS Ostetrico-Ginecologico;24
26/04/2022;S. Fermo;PS Pediatrico;32
27/04/2022;Cantù;PS Generale;52
27/04/2022;Cantù;PS Pediatrico;12
27/04/2022;Menaggio;PS Generale;21
27/04/2022;S. Fermo;PS Generale;101
27/04/2022;S. Fermo;PS Ostetrico-Ginecologico;19
27/04/2022;S. Fermo;PS Pediatrico;28
28/04/2022;Cantù;PS Generale;40
28/04/2022;Cantù;PS Pediatrico;12
28/04/2022;Menaggio;PS Generale;30
28/04/2022;S. Fermo;PS Generale;113
28/04/2022;S. Fermo;PS Ostetrico-Ginecologico;16
28/04/2022;S. Fermo;PS Pediatrico;37
29/04/2022;Cantù;PS Generale;48
29/04/2022;Cantù;PS Pediatrico;9
29/04/2022;Menaggio;PS Generale;23
29/04/2022;S. Fermo;PS Generale;115
29/04/2022;S. Fermo;PS Ostetrico-Ginecologico;18
29/04/2022;S. Fermo;PS Pediatrico;35
30/04/2022;Cantù;PS Generale;60
30/04/2022;Cantù;PS Pediatrico;16
30/04/2022;Menaggio;PS Generale;13
30/04/2022;S. Fermo;PS Generale;104
30/04/2022;S. Fermo;PS Ostetrico-Ginecologico;18
30/04/2022;S. Fermo;PS Pediatrico;34
01/05/2022;Cantù;PS Generale;44
01/05/2022;Cantù;PS Pediatrico;14
01/05/2022;Menaggio;PS Generale;18
01/05/2022;S. Fermo;PS Generale;105
01/05/2022;S. Fermo;PS Ostetrico-Ginecologico;11
01/05/2022;S. Fermo;PS Pediatrico;43
02/05/2022;Cantù;PS Generale;55
02/05/2022;Cantù;PS Pediatrico;15
02/05/2022;Menaggio;PS Generale;23
02/05/2022;S. Fermo;PS Generale;135
02/05/2022;S. Fermo;PS Ostetrico-Ginecologico;23
02/05/2022;S. Fermo;PS Pediatrico;44
03/05/2022;Cantù;PS Generale;50
03/05/2022;Cantù;PS Pediatrico;15
03/05/2022;Menaggio;PS Generale;32
03/05/2022;S. Fermo;PS Generale;113
03/05/2022;S. Fermo;PS Ostetrico-Ginecologico;20
03/05/2022;S. Fermo;PS Pediatrico;44
04/05/2022;Cantù;PS Generale;39
04/05/2022;Cantù;PS Pediatrico;5
04/05/2022;Menaggio;PS Generale;30
04/05/2022;S. Fermo;PS Generale;94
04/05/2022;S. Fermo;PS Ostetrico-Ginecologico;16
04/05/2022;S. Fermo;PS Pediatrico;43
05/05/2022;Cantù;PS Generale;50
05/05/2022;Cantù;PS Pediatrico;11
05/05/2022;Menaggio;PS Generale;21
05/05/2022;S. Fermo;PS Generale;112
05/05/2022;S. Fermo;PS Ostetrico-Ginecologico;13
05/05/2022;S. Fermo;PS Pediatrico;28
06/05/2022;Cantù;PS Generale;50
06/05/2022;Cantù;PS Pediatrico;8
06/05/2022;Menaggio;PS Generale;24
06/05/2022;S. Fermo;PS Generale;96
06/05/2022;S. Fermo;PS Ostetrico-Ginecologico;15
06/05/2022;S. Fermo;PS Pediatrico;24
07/05/2022;Cantù;PS Generale;47
07/05/2022;Cantù;PS Pediatrico;14
07/05/2022;Menaggio;PS Generale;18
07/05/2022;S. Fermo;PS Generale;108
07/05/2022;S. Fermo;PS Ostetrico-Ginecologico;23
07/05/2022;S. Fermo;PS Pediatrico;39
08/05/2022;Cantù;PS Generale;50
08/05/2022;Cantù;PS Pediatrico;13
08/05/2022;Menaggio;PS Generale;22
08/05/2022;S. Fermo;PS Generale;104
08/05/2022;S. Fermo;PS Ostetrico-Ginecologico;19
08/05/2022;S. Fermo;PS Pediatrico;42
09/05/2022;Cantù;PS Generale;54
09/05/2022;Cantù;PS Pediatrico;19
09/05/2022;Menaggio;PS Generale;37
09/05/2022;S. Fermo;PS Generale;109
09/05/2022;S. Fermo;PS Ostetrico-Ginecologico;21
09/05/2022;S. Fermo;PS Pediatrico;35
10/05/2022;Cantù;PS Generale;55
10/05/2022;Cantù;PS Pediatrico;13
10/05/2022;Menaggio;PS Generale;26
10/05/2022;S. Fermo;PS Generale;106
10/05/2022;S. Fermo;PS Ostetrico-Ginecologico;18
10/05/2022;S. Fermo;PS Pediatrico;37
11/05/2022;Cantù;PS Generale;54
11/05/2022;Cantù;PS Pediatrico;11
11/05/2022;Menaggio;PS Generale;30
11/05/2022;S. Fermo;PS Generale;114
11/05/2022;S. Fermo;PS Ostetrico-Ginecologico;25
11/05/2022;S. Fermo;PS Pediatrico;30
12/05/2022;Cantù;PS Generale;61
12/05/2022;Cantù;PS Pediatrico;15
12/05/2022;Menaggio;PS Generale;29
12/05/2022;S. Fermo;PS Generale;112
12/05/2022;S. Fermo;PS Ostetrico-Ginecologico;20
12/05/2022;S. Fermo;PS Pediatrico;44
13/05/2022;Cantù;PS Generale;64
13/05/2022;Cantù;PS Pediatrico;13
13/05/2022;Menaggio;PS Generale;27
13/05/2022;S. Fermo;PS Generale;109
13/05/2022;S. Fermo;PS Ostetrico-Ginecologico;18
13/05/2022;S. Fermo;PS Pediatrico;39
14/05/2022;Cantù;PS Generale;61
14/05/2022;Cantù;PS Pediatrico;14
14/05/2022;Menaggio;PS Generale;31
14/05/2022;S. Fermo;PS Generale;113
14/05/2022;S. Fermo;PS Ostetrico-Ginecologico;17
14/05/2022;S. Fermo;PS Pediatrico;51
15/05/2022;Cantù;PS Generale;49
15/05/2022;Cantù;PS Pediatrico;14
15/05/2022;Menaggio;PS Generale;17
15/05/2022;S. Fermo;PS Generale;114
15/05/2022;S. Fermo;PS Ostetrico-Ginecologico;15
15/05/2022;S. Fermo;PS Pediatrico;41
16/05/2022;Cantù;PS Generale;62
16/05/2022;Cantù;PS Pediatrico;19
16/05/2022;Menaggio;PS Generale;34
16/05/2022;S. Fermo;PS Generale;123
16/05/2022;S. Fermo;PS Ostetrico-Ginecologico;14
16/05/2022;S. Fermo;PS Pediatrico;55
17/05/2022;Cantù;PS Generale;60
17/05/2022;Cantù;PS Pediatrico;12
17/05/2022;Menaggio;PS Generale;24
17/05/2022;S. Fermo;PS Generale;117
17/05/2022;S. Fermo;PS Ostetrico-Ginecologico;18
17/05/2022;S. Fermo;PS Pediatrico;52
18/05/2022;Cantù;PS Generale;62
18/05/2022;Cantù;PS Pediatrico;11
18/05/2022;Menaggio;PS Generale;13
18/05/2022;S. Fermo;PS Generale;97
18/05/2022;S. Fermo;PS Ostetrico-Ginecologico;16
18/05/2022;S. Fermo;PS Pediatrico;47
19/05/2022;Cantù;PS Generale;44
19/05/2022;Cantù;PS Pediatrico;9
19/05/2022;Menaggio;PS Generale;23
19/05/2022;S. Fermo;PS Generale;110
19/05/2022;S. Fermo;PS Ostetrico-Ginecologico;17
19/05/2022;S. Fermo;PS Pediatrico;48
20/05/2022;Cantù;PS Generale;60
20/05/2022;Cantù;PS Pediatrico;11
20/05/2022;Menaggio;PS Generale;25
20/05/2022;S. Fermo;PS Generale;123
20/05/2022;S. Fermo;PS Ostetrico-Ginecologico;13
20/05/2022;S. Fermo;PS Pediatrico;31
21/05/2022;Cantù;PS Generale;63
21/05/2022;Cantù;PS Pediatrico;11
21/05/2022;Menaggio;PS Generale;25
21/05/2022;S. Fermo;PS Generale;94
21/05/2022;S. Fermo;PS Ostetrico-Ginecologico;15
21/05/2022;S. Fermo;PS Pediatrico;37
22/05/2022;Cantù;PS Generale;57
22/05/2022;Cantù;PS Pediatrico;14
22/05/2022;Menaggio;PS Generale;21
22/05/2022;S. Fermo;PS Generale;89
22/05/2022;S. Fermo;PS Ostetrico-Ginecologico;16
22/05/2022;S. Fermo;PS Pediatrico;53
23/05/2022;Cantù;PS Generale;71
23/05/2022;Cantù;PS Pediatrico;14
23/05/2022;Menaggio;PS Generale;30
23/05/2022;S. Fermo;PS Generale;143
23/05/2022;S. Fermo;PS Ostetrico-Ginecologico;26
23/05/2022;S. Fermo;PS Pediatrico;44
24/05/2022;Cantù;PS Generale;61
24/05/2022;Cantù;PS Pediatrico;14
24/05/2022;Menaggio;PS Generale;27
24/05/2022;S. Fermo;PS Generale;94
24/05/2022;S. Fermo;PS Ostetrico-Ginecologico;19
24/05/2022;S. Fermo;PS Pediatrico;49
25/05/2022;Cantù;PS Generale;57
25/05/2022;Cantù;PS Pediatrico;14
25/05/2022;Menaggio;PS Generale;22
25/05/2022;S. Fermo;PS Generale;108
25/05/2022;S. Fermo;PS Ostetrico-Ginecologico;21
25/05/2022;S. Fermo;PS Pediatrico;39
26/05/2022;Cantù;PS Generale;54
26/05/2022;Cantù;PS Pediatrico;12
26/05/2022;Menaggio;PS Generale;21
26/05/2022;S. Fermo;PS Generale;85
26/05/2022;S. Fermo;PS Ostetrico-Ginecologico;27
26/05/2022;S. Fermo;PS Pediatrico;42
27/05/2022;Cantù;PS Generale;74
27/05/2022;Cantù;PS Pediatrico;9
27/05/2022;Menaggio;PS Generale;23
27/05/2022;S. Fermo;PS Generale;113
27/05/2022;S. Fermo;PS Ostetrico-Ginecologico;33
27/05/2022;S. Fermo;PS Pediatrico;29
28/05/2022;Cantù;PS Generale;58
28/05/2022;Cantù;PS Pediatrico;15
28/05/2022;Menaggio;PS Generale;31
28/05/2022;S. Fermo;PS Generale;103
28/05/2022;S. Fermo;PS Ostetrico-Ginecologico;13
28/05/2022;S. Fermo;PS Pediatrico;44
29/05/2022;Cantù;PS Generale;47
29/05/2022;Cantù;PS Pediatrico;6
29/05/2022;Menaggio;PS Generale;27
29/05/2022;S. Fermo;PS Generale;100
29/05/2022;S. Fermo;PS Ostetrico-Ginecologico;13
29/05/2022;S. Fermo;PS Pediatrico;33
30/05/2022;Cantù;PS Generale;69
30/05/2022;Cantù;PS Pediatrico;12
30/05/2022;Menaggio;PS Generale;27
30/05/2022;S. Fermo;PS Generale;114
30/05/2022;S. Fermo;PS Ostetrico-Ginecologico;25
30/05/2022;S. Fermo;PS Pediatrico;44
31/05/2022;Cantù;PS Generale;55
31/05/2022;Cantù;PS Pediatrico;18
31/05/2022;Menaggio;PS Generale;29
31/05/2022;S. Fermo;PS Generale;117
31/05/2022;S. Fermo;PS Ostetrico-Ginecologico;23
31/05/2022;S. Fermo;PS Pediatrico;43
01/06/2022;Cantù;PS Generale;44
01/06/2022;Cantù;PS Pediatrico;13
01/06/2022;Menaggio;PS Generale;25
01/06/2022;S. Fermo;PS Generale;115
01/06/2022;S. Fermo;PS Ostetrico-Ginecologico;30
01/06/2022;S. Fermo;PS Pediatrico;33
02/06/2022;Cantù;PS Generale;56
02/06/2022;Cantù;PS Pediatrico;14
02/06/2022;Menaggio;PS Generale;36
02/06/2022;S. Fermo;PS Generale;112
02/06/2022;S. Fermo;PS Ostetrico-Ginecologico;12
02/06/2022;S. Fermo;PS Pediatrico;33
03/06/2022;Cantù;PS Generale;63
03/06/2022;Cantù;PS Pediatrico;12
03/06/2022;Menaggio;PS Generale;25
03/06/2022;S. Fermo;PS Generale;123
03/06/2022;S. Fermo;PS Ostetrico-Ginecologico;22
03/06/2022;S. Fermo;PS Pediatrico;39
04/06/2022;Cantù;PS Generale;56
04/06/2022;Cantù;PS Pediatrico;11
04/06/2022;Menaggio;PS Generale;28
04/06/2022;S. Fermo;PS Generale;96
04/06/2022;S. Fermo;PS Ostetrico-Ginecologico;17
04/06/2022;S. Fermo;PS Pediatrico;41
05/06/2022;Cantù;PS Generale;52
05/06/2022;Cantù;PS Pediatrico;16
05/06/2022;Menaggio;PS Generale;26
05/06/2022;S. Fermo;PS Generale;99
05/06/2022;S. Fermo;PS Ostetrico-Ginecologico;15
05/06/2022;S. Fermo;PS Pediatrico;44
06/06/2022;Cantù;PS Generale;49
06/06/2022;Cantù;PS Pediatrico;10
06/06/2022;Menaggio;PS Generale;37
06/06/2022;S. Fermo;PS Generale;110
06/06/2022;S. Fermo;PS Ostetrico-Ginecologico;27
06/06/2022;S. Fermo;PS Pediatrico;51
07/06/2022;Cantù;PS Generale;52
07/06/2022;Cantù;PS Pediatrico;6
07/06/2022;Menaggio;PS Generale;20
07/06/2022;S. Fermo;PS Generale;102
07/06/2022;S. Fermo;PS Ostetrico-Ginecologico;32
07/06/2022;S. Fermo;PS Pediatrico;46
08/06/2022;Cantù;PS Generale;63
08/06/2022;Cantù;PS Pediatrico;13
08/06/2022;Menaggio;PS Generale;25
08/06/2022;S. Fermo;PS Generale;104
08/06/2022;S. Fermo;PS Ostetrico-Ginecologico;29
08/06/2022;S. Fermo;PS Pediatrico;49
09/06/2022;Cantù;PS Generale;67
09/06/2022;Cantù;PS Pediatrico;11
09/06/2022;Menaggio;PS Generale;33
09/06/2022;S. Fermo;PS Generale;107
09/06/2022;S. Fermo;PS Ostetrico-Ginecologico;15
09/06/2022;S. Fermo;PS Pediatrico;41
10/06/2022;Cantù;PS Generale;66
10/06/2022;Cantù;PS Pediatrico;9
10/06/2022;Menaggio;PS Generale;32
10/06/2022;S. Fermo;PS Generale;112
10/06/2022;S. Fermo;PS Ostetrico-Ginecologico;23
10/06/2022;S. Fermo;PS Pediatrico;35
11/06/2022;Cantù;PS Generale;47
11/06/2022;Cantù;PS Pediatrico;9
11/06/2022;Menaggio;PS Generale;29
11/06/2022;S. Fermo;PS Generale;95
11/06/2022;S. Fermo;PS Ostetrico-Ginecologico;19
11/06/2022;S. Fermo;PS Pediatrico;45
12/06/2022;Cantù;PS Generale;55
12/06/2022;Cantù;PS Pediatrico;18
12/06/2022;Menaggio;PS Generale;26
12/06/2022;S. Fermo;PS Generale;108
12/06/2022;S. Fermo;PS Ostetrico-Ginecologico;21
12/06/2022;S. Fermo;PS Pediatrico;69
13/06/2022;Cantù;PS Generale;71
13/06/2022;Cantù;PS Pediatrico;17
13/06/2022;Menaggio;PS Generale;19
13/06/2022;S. Fermo;PS Generale;138
13/06/2022;S. Fermo;PS Ostetrico-Ginecologico;16
13/06/2022;S. Fermo;PS Pediatrico;38
14/06/2022;Cantù;PS Generale;60
14/06/2022;Cantù;PS Pediatrico;12
14/06/2022;Menaggio;PS Generale;19
14/06/2022;S. Fermo;PS Generale;122
14/06/2022;S. Fermo;PS Ostetrico-Ginecologico;18
14/06/2022;S. Fermo;PS Pediatrico;36
15/06/2022;Cantù;PS Generale;64
15/06/2022;Cantù;PS Pediatrico;8
15/06/2022;Menaggio;PS Generale;25
15/06/2022;S. Fermo;PS Generale;118
15/06/2022;S. Fermo;PS Ostetrico-Ginecologico;17
15/06/2022;S. Fermo;PS Pediatrico;41
16/06/2022;Cantù;PS Generale;66
16/06/2022;Cantù;PS Pediatrico;12
16/06/2022;Menaggio;PS Generale;21
16/06/2022;S. Fermo;PS Generale;119
16/06/2022;S. Fermo;PS Ostetrico-Ginecologico;20
16/06/2022;S. Fermo;PS Pediatrico;36
17/06/2022;Cantù;PS Generale;59
17/06/2022;Cantù;PS Pediatrico;13
17/06/2022;Menaggio;PS Generale;29
17/06/2022;S. Fermo;PS Generale;131
17/06/2022;S. Fermo;PS Ostetrico-Ginecologico;20
17/06/2022;S. Fermo;PS Pediatrico;25
18/06/2022;Cantù;PS Generale;55
18/06/2022;Cantù;PS Pediatrico;18
18/06/2022;Menaggio;PS Generale;21
18/06/2022;S. Fermo;PS Generale;104
18/06/2022;S. Fermo;PS Ostetrico-Ginecologico;16
18/06/2022;S. Fermo;PS Pediatrico;47
19/06/2022;Cantù;PS Generale;64
19/06/2022;Cantù;PS Pediatrico;17
19/06/2022;Menaggio;PS Generale;25
19/06/2022;S. Fermo;PS Generale;104
19/06/2022;S. Fermo;PS Ostetrico-Ginecologico;24
19/06/2022;S. Fermo;PS Pediatrico;61
20/06/2022;Cantù;PS Generale;68
20/06/2022;Cantù;PS Pediatrico;15
20/06/2022;Menaggio;PS Generale;46
20/06/2022;S. Fermo;PS Generale;130
20/06/2022;S. Fermo;PS Ostetrico-Ginecologico;22
20/06/2022;S. Fermo;PS Pediatrico;49
21/06/2022;Cantù;PS Generale;65
21/06/2022;Cantù;PS Pediatrico;9
21/06/2022;Menaggio;PS Generale;23
21/06/2022;S. Fermo;PS Generale;123
21/06/2022;S. Fermo;PS Ostetrico-Ginecologico;24
21/06/2022;S. Fermo;PS Pediatrico;39
22/06/2022;Cantù;PS Generale;58
22/06/2022;Cantù;PS Pediatrico;11
22/06/2022;Menaggio;PS Generale;29
22/06/2022;S. Fermo;PS Generale;106
22/06/2022;S. Fermo;PS Ostetrico-Ginecologico;27
22/06/2022;S. Fermo;PS Pediatrico;50
23/06/2022;Cantù;PS Generale;55
23/06/2022;Cantù;PS Pediatrico;13
23/06/2022;Menaggio;PS Generale;29
23/06/2022;S. Fermo;PS Generale;117
23/06/2022;S. Fermo;PS Ostetrico-Ginecologico;15
23/06/2022;S. Fermo;PS Pediatrico;39
24/06/2022;Cantù;PS Generale;56
24/06/2022;Cantù;PS Pediatrico;14
24/06/2022;Menaggio;PS Generale;30
24/06/2022;S. Fermo;PS Generale;98
24/06/2022;S. Fermo;PS Ostetrico-Ginecologico;18
24/06/2022;S. Fermo;PS Pediatrico;31
25/06/2022;Cantù;PS Generale;48
25/06/2022;Cantù;PS Pediatrico;26
25/06/2022;Menaggio;PS Generale;30
25/06/2022;S. Fermo;PS Generale;109
25/06/2022;S. Fermo;PS Ostetrico-Ginecologico;16
25/06/2022;S. Fermo;PS Pediatrico;47
26/06/2022;Cantù;PS Generale;67
26/06/2022;Cantù;PS Pediatrico;9
26/06/2022;Menaggio;PS Generale;26
26/06/2022;S. Fermo;PS Generale;122
26/06/2022;S. Fermo;PS Ostetrico-Ginecologico;14
26/06/2022;S. Fermo;PS Pediatrico;44
27/06/2022;Cantù;PS Generale;68
27/06/2022;Cantù;PS Pediatrico;4
27/06/2022;Menaggio;PS Generale;28
27/06/2022;S. Fermo;PS Generale;122
27/06/2022;S. Fermo;PS Ostetrico-Ginecologico;24
27/06/2022;S. Fermo;PS Pediatrico;42
28/06/2022;Cantù;PS Generale;47
28/06/2022;Cantù;PS Pediatrico;10
28/06/2022;Menaggio;PS Generale;17
28/06/2022;S. Fermo;PS Generale;110
28/06/2022;S. Fermo;PS Ostetrico-Ginecologico;21
28/06/2022;S. Fermo;PS Pediatrico;42
29/06/2022;Cantù;PS Generale;52
29/06/2022;Cantù;PS Pediatrico;11
29/06/2022;Menaggio;PS Generale;26
29/06/2022;S. Fermo;PS Generale;112
29/06/2022;S. Fermo;PS Ostetrico-Ginecologico;19
29/06/2022;S. Fermo;PS Pediatrico;30
30/06/2022;Cantù;PS Generale;54
30/06/2022;Cantù;PS Pediatrico;13
30/06/2022;Menaggio;PS Generale;30
30/06/2022;S. Fermo;PS Generale;106
30/06/2022;S. Fermo;PS Ostetrico-Ginecologico;18
30/06/2022;S. Fermo;PS Pediatrico;45
01/07/2022;Cantù;PS Generale;51
01/07/2022;Cantù;PS Pediatrico;12
01/07/2022;Menaggio;PS Generale;35
01/07/2022;S. Fermo;PS Generale;104
01/07/2022;S. Fermo;PS Ostetrico-Ginecologico;22
01/07/2022;S. Fermo;PS Pediatrico;37
02/07/2022;Cantù;PS Generale;50
02/07/2022;Cantù;PS Pediatrico;9
02/07/2022;Menaggio;PS Generale;33
02/07/2022;S. Fermo;PS Generale;96
02/07/2022;S. Fermo;PS Ostetrico-Ginecologico;14
02/07/2022;S. Fermo;PS Pediatrico;44
03/07/2022;Cantù;PS Generale;44
03/07/2022;Cantù;PS Pediatrico;12
03/07/2022;Menaggio;PS Generale;24
03/07/2022;S. Fermo;PS Generale;81
03/07/2022;S. Fermo;PS Ostetrico-Ginecologico;14
03/07/2022;S. Fermo;PS Pediatrico;41
04/07/2022;Cantù;PS Generale;50
04/07/2022;Cantù;PS Pediatrico;13
04/07/2022;Menaggio;PS Generale;31
04/07/2022;S. Fermo;PS Generale;115
04/07/2022;S. Fermo;PS Ostetrico-Ginecologico;18
04/07/2022;S. Fermo;PS Pediatrico;37
05/07/2022;Cantù;PS Generale;55
05/07/2022;Cantù;PS Pediatrico;9
05/07/2022;Menaggio;PS Generale;32
05/07/2022;S. Fermo;PS Generale;112
05/07/2022;S. Fermo;PS Ostetrico-Ginecologico;18
05/07/2022;S. Fermo;PS Pediatrico;26
06/07/2022;Cantù;PS Generale;58
06/07/2022;Cantù;PS Pediatrico;11
06/07/2022;Menaggio;PS Generale;34
06/07/2022;S. Fermo;PS Generale;110
06/07/2022;S. Fermo;PS Ostetrico-Ginecologico;15
06/07/2022;S. Fermo;PS Pediatrico;31
07/07/2022;Cantù;PS Generale;57
07/07/2022;Cantù;PS Pediatrico;9
07/07/2022;Menaggio;PS Generale;32
07/07/2022;S. Fermo;PS Generale;100
07/07/2022;S. Fermo;PS Ostetrico-Ginecologico;22
07/07/2022;S. Fermo;PS Pediatrico;27
08/07/2022;Cantù;PS Generale;66
08/07/2022;Cantù;PS Pediatrico;9
08/07/2022;Menaggio;PS Generale;34
08/07/2022;S. Fermo;PS Generale;86
08/07/2022;S. Fermo;PS Ostetrico-Ginecologico;14
08/07/2022;S. Fermo;PS Pediatrico;37
09/07/2022;Cantù;PS Generale;60
09/07/2022;Cantù;PS Pediatrico;16
09/07/2022;Menaggio;PS Generale;27
09/07/2022;S. Fermo;PS Generale;99
09/07/2022;S. Fermo;PS Ostetrico-Ginecologico;18
09/07/2022;S. Fermo;PS Pediatrico;37
10/07/2022;Cantù;PS Generale;49
10/07/2022;Cantù;PS Pediatrico;10
10/07/2022;Menaggio;PS Generale;29
10/07/2022;S. Fermo;PS Generale;87
10/07/2022;S. Fermo;PS Ostetrico-Ginecologico;22
10/07/2022;S. Fermo;PS Pediatrico;42
11/07/2022;Cantù;PS Generale;75
11/07/2022;Cantù;PS Pediatrico;13
11/07/2022;Menaggio;PS Generale;33
11/07/2022;S. Fermo;PS Generale;123
11/07/2022;S. Fermo;PS Ostetrico-Ginecologico;21
11/07/2022;S. Fermo;PS Pediatrico;37
12/07/2022;Cantù;PS Generale;61
12/07/2022;Cantù;PS Pediatrico;9
12/07/2022;Menaggio;PS Generale;32
12/07/2022;S. Fermo;PS Generale;97
12/07/2022;S. Fermo;PS Ostetrico-Ginecologico;19
12/07/2022;S. Fermo;PS Pediatrico;23
13/07/2022;Cantù;PS Generale;50
13/07/2022;Cantù;PS Pediatrico;11
13/07/2022;Menaggio;PS Generale;34
13/07/2022;S. Fermo;PS Generale;95
13/07/2022;S. Fermo;PS Ostetrico-Ginecologico;15
13/07/2022;S. Fermo;PS Pediatrico;34
14/07/2022;Cantù;PS Generale;60
14/07/2022;Cantù;PS Pediatrico;6
14/07/2022;Menaggio;PS Generale;35
14/07/2022;S. Fermo;PS Generale;109
14/07/2022;S. Fermo;PS Ostetrico-Ginecologico;18
14/07/2022;S. Fermo;PS Pediatrico;28
15/07/2022;Cantù;PS Generale;63
15/07/2022;Cantù;PS Pediatrico;10
