DATA;SEDE;TIPO PS;NUMERO ACCESSI
13/08/2021;Cantù;PS Pediatrico;6
13/08/2021;Menaggio;PS Generale;28
13/08/2021;S. Fermo;PS Generale;92
13/08/2021;S. Fermo;PS Ostetrico-Ginecologico;20
13/08/2021;S. Fermo;PS Pediatrico;18
14/08/2021;Cantù;PS Generale;38
14/08/2021;Cantù;PS Pediatrico;5
14/08/2021;Menaggio;PS Generale;34
14/08/2021;S. Fermo;PS Generale;90
14/08/2021;S. Fermo;PS Ostetrico-Ginecologico;14
14/08/2021;S. Fermo;PS Pediatrico;23
15/08/2021;Cantù;PS Generale;39
15/08/2021;Cantù;PS Pediatrico;7
15/08/2021;Menaggio;PS Generale;23
15/08/2021;S. Fermo;PS Generale;76
15/08/2021;S. Fermo;PS Ostetrico-Ginecologico;13
15/08/2021;S. Fermo;PS Pediatrico;21
16/08/2021;Cantù;PS Generale;60
16/08/2021;Cantù;PS Pediatrico;9
16/08/2021;Menaggio;PS Generale;43
16/08/2021;S. Fermo;PS Generale;116
16/08/2021;S. Fermo;PS Ostetrico-Ginecologico;19
16/08/2021;S. Fermo;PS Pediatrico;33
17/08/2021;Cantù;PS Generale;60
17/08/2021;Cantù;PS Pediatrico;7
17/08/2021;Menaggio;PS Generale;27
17/08/2021;S. Fermo;PS Generale;133
17/08/2021;S. Fermo;PS Ostetrico-Ginecologico;22
17/08/2021;S. Fermo;PS Pediatrico;22
18/08/2021;Cantù;PS Generale;52
18/08/2021;Cantù;PS Pediatrico;5
18/08/2021;Menaggio;PS Generale;28
18/08/2021;S. Fermo;PS Generale;91
18/08/2021;S. Fermo;PS Ostetrico-Ginecologico;12
18/08/2021;S. Fermo;PS Pediatrico;16
19/08/2021;Cantù;PS Generale;53
19/08/2021;Cantù;PS Pediatrico;7
19/08/2021;Menaggio;PS Generale;38
19/08/2021;S. Fermo;PS Generale;105
19/08/2021;S. Fermo;PS Ostetrico-Ginecologico;14
19/08/2021;S. Fermo;PS Pediatrico;18
20/08/2021;Cantù;PS Generale;43
20/08/2021;Cantù;PS Pediatrico;3
20/08/2021;Menaggio;PS Generale;38
20/08/2021;S. Fermo;PS Generale;101
20/08/2021;S. Fermo;PS Ostetrico-Ginecologico;16
20/08/2021;S. Fermo;PS Pediatrico;21
21/08/2021;Cantù;PS Generale;51
21/08/2021;Cantù;PS Pediatrico;5
21/08/2021;Menaggio;PS Generale;25
21/08/2021;S. Fermo;PS Generale;101
21/08/2021;S. Fermo;PS Ostetrico-Ginecologico;23
21/08/2021;S. Fermo;PS Pediatrico;27
22/08/2021;Cantù;PS Generale;60
22/08/2021;Cantù;PS Pediatrico;9
22/08/2021;Menaggio;PS Generale;27
22/08/2021;Menaggio;PS Pediatrico;1
22/08/2021;S. Fermo;PS Generale;99
22/08/2021;S. Fermo;PS Ostetrico-Ginecologico;18
22/08/2021;S. Fermo;PS Pediatrico;22
23/08/2021;Cantù;PS Generale;63
23/08/2021;Cantù;PS Pediatrico;5
23/08/2021;Menaggio;PS Generale;41
23/08/2021;S. Fermo;PS Generale;123
23/08/2021;S. Fermo;PS Ostetrico-Ginecologico;28
23/08/2021;S. Fermo;PS Pediatrico;21
24/08/2021;Cantù;PS Generale;56
24/08/2021;Cantù;PS Pediatrico;8
24/08/2021;Menaggio;PS Generale;33
24/08/2021;S. Fermo;PS Generale;100
24/08/2021;S. Fermo;PS Ostetrico-Ginecologico;14
24/08/2021;S. Fermo;PS Pediatrico;31
25/08/2021;Cantù;PS Generale;45
25/08/2021;Cantù;PS Pediatrico;5
25/08/2021;Menaggio;PS Generale;27
25/08/2021;S. Fermo;PS Generale;90
25/08/2021;S. Fermo;PS Ostetrico-Ginecologico;17
25/08/2021;S. Fermo;PS Pediatrico;26
26/08/2021;Cantù;PS Generale;59
26/08/2021;Cantù;PS Pediatrico;8
26/08/2021;Menaggio;PS Generale;28
26/08/2021;S. Fermo;PS Generale;109
26/08/2021;S. Fermo;PS Ostetrico-Ginecologico;27
26/08/2021;S. Fermo;PS Pediatrico;24
27/08/2021;Cantù;PS Generale;47
27/08/2021;Cantù;PS Pediatrico;4
27/08/2021;Menaggio;PS Generale;36
27/08/2021;S. Fermo;PS Generale;83
27/08/2021;S. Fermo;PS Ostetrico-Ginecologico;24
27/08/2021;S. Fermo;PS Pediatrico;20
28/08/2021;Cantù;PS Generale;42
28/08/2021;Cantù;PS Pediatrico;11
28/08/2021;Menaggio;PS Generale;31
28/08/2021;S. Fermo;PS Generale;103
28/08/2021;S. Fermo;PS Ostetrico-Ginecologico;29
28/08/2021;S. Fermo;PS Pediatrico;26
29/08/2021;Cantù;PS Generale;43
29/08/2021;Cantù;PS Pediatrico;8
29/08/2021;Menaggio;PS Generale;23
29/08/2021;S. Fermo;PS Generale;115
29/08/2021;S. Fermo;PS Ostetrico-Ginecologico;13
29/08/2021;S. Fermo;PS Pediatrico;24
30/08/2021;Cantù;PS Generale;64
30/08/2021;Cantù;PS Pediatrico;10
30/08/2021;Menaggio;PS Generale;31
30/08/2021;S. Fermo;PS Generale;109
30/08/2021;S. Fermo;PS Ostetrico-Ginecologico;24
30/08/2021;S. Fermo;PS Pediatrico;26
31/08/2021;Cantù;PS Generale;51
31/08/2021;Cantù;PS Pediatrico;8
31/08/2021;Menaggio;PS Generale;22
31/08/2021;S. Fermo;PS Generale;98
31/08/2021;S. Fermo;PS Ostetrico-Ginecologico;16
31/08/2021;S. Fermo;PS Pediatrico;20
01/09/2021;Cantù;PS Generale;44
01/09/2021;Cantù;PS Pediatrico;11
01/09/2021;Menaggio;PS Generale;24
01/09/2021;S. Fermo;PS Generale;117
01/09/2021;S. Fermo;PS Ostetrico-Ginecologico;24
01/09/2021;S. Fermo;PS Pediatrico;23
02/09/2021;Cantù;PS Generale;48
02/09/2021;Cantù;PS Pediatrico;11
02/09/2021;Menaggio;PS Generale;20
02/09/2021;S. Fermo;PS Generale;110
02/09/2021;S. Fermo;PS Ostetrico-Ginecologico;12
02/09/2021;S. Fermo;PS Pediatrico;22
03/09/2021;Cantù;PS Generale;69
03/09/2021;Cantù;PS Pediatrico;8
03/09/2021;Menaggio;PS Generale;22
03/09/2021;S. Fermo;PS Generale;117
03/09/2021;S. Fermo;PS Ostetrico-Ginecologico;17
03/09/2021;S. Fermo;PS Pediatrico;22
04/09/2021;Cantù;PS Generale;48
04/09/2021;Cantù;PS Pediatrico;7
04/09/2021;Menaggio;PS Generale;21
04/09/2021;S. Fermo;PS Generale;107
04/09/2021;S. Fermo;PS Ostetrico-Ginecologico;21
04/09/2021;S. Fermo;PS Pediatrico;49
05/09/2021;Cantù;PS Generale;56
05/09/2021;Cantù;PS Pediatrico;7
05/09/2021;Menaggio;PS Generale;20
05/09/2021;S. Fermo;PS Generale;116
05/09/2021;S. Fermo;PS Ostetrico-Ginecologico;25
05/09/2021;S. Fermo;PS Pediatrico;32
06/09/2021;Cantù;PS Generale;54
06/09/2021;Cantù;PS Pediatrico;7
06/09/2021;Menaggio;PS Generale;24
06/09/2021;S. Fermo;PS Generale;126
06/09/2021;S. Fermo;PS Ostetrico-Ginecologico;24
06/09/2021;S. Fermo;PS Pediatrico;34
07/09/2021;Cantù;PS Generale;48
07/09/2021;Cantù;PS Pediatrico;6
07/09/2021;Menaggio;PS Generale;26
07/09/2021;S. Fermo;PS Generale;128
07/09/2021;S. Fermo;PS Ostetrico-Ginecologico;18
07/09/2021;S. Fermo;PS Pediatrico;25
08/09/2021;Cantù;PS Generale;55
08/09/2021;Cantù;PS Pediatrico;6
08/09/2021;Menaggio;PS Generale;24
08/09/2021;S. Fermo;PS Generale;110
08/09/2021;S. Fermo;PS Ostetrico-Ginecologico;26
08/09/2021;S. Fermo;PS Pediatrico;35
09/09/2021;Cantù;PS Generale;44
09/09/2021;Cantù;PS Pediatrico;14
09/09/2021;Menaggio;PS Generale;28
09/09/2021;S. Fermo;PS Generale;103
09/09/2021;S. Fermo;PS Ostetrico-Ginecologico;19
09/09/2021;S. Fermo;PS Pediatrico;20
10/09/2021;Cantù;PS Generale;51
10/09/2021;Cantù;PS Pediatrico;4
10/09/2021;Menaggio;PS Generale;21
10/09/2021;S. Fermo;PS Generale;116
10/09/2021;S. Fermo;PS Ostetrico-Ginecologico;21
10/09/2021;S. Fermo;PS Pediatrico;22
11/09/2021;Cantù;PS Generale;56
11/09/2021;Cantù;PS Pediatrico;14
11/09/2021;Menaggio;PS Generale;21
11/09/2021;S. Fermo;PS Generale;108
11/09/2021;S. Fermo;PS Ostetrico-Ginecologico;30
11/09/2021;S. Fermo;PS Pediatrico;34
12/09/2021;Cantù;PS Generale;48
12/09/2021;Cantù;PS Pediatrico;10
12/09/2021;Menaggio;PS Generale;20
12/09/2021;S. Fermo;PS Generale;96
12/09/2021;S. Fermo;PS Ostetrico-Ginecologico;16
12/09/2021;S. Fermo;PS Pediatrico;31
13/09/2021;Cantù;PS Generale;61
13/09/2021;Cantù;PS Pediatrico;11
13/09/2021;Menaggio;PS Generale;29
13/09/2021;S. Fermo;PS Generale;127
13/09/2021;S. Fermo;PS Ostetrico-Ginecologico;23
13/09/2021;S. Fermo;PS Pediatrico;29
14/09/2021;Cantù;PS Generale;55
14/09/2021;Cantù;PS Pediatrico;9
14/09/2021;Menaggio;PS Generale;25
14/09/2021;S. Fermo;PS Generale;119
14/09/2021;S. Fermo;PS Ostetrico-Ginecologico;26
14/09/2021;S. Fermo;PS Pediatrico;26
15/09/2021;Cantù;PS Generale;45
15/09/2021;Cantù;PS Pediatrico;11
15/09/2021;Menaggio;PS Generale;24
15/09/2021;S. Fermo;PS Generale;115
15/09/2021;S. Fermo;PS Ostetrico-Ginecologico;13
15/09/2021;S. Fermo;PS Pediatrico;22
16/09/2021;Cantù;PS Generale;57
16/09/2021;Cantù;PS Pediatrico;7
16/09/2021;Menaggio;PS Generale;19
16/09/2021;S. Fermo;PS Generale;112
16/09/2021;S. Fermo;PS Ostetrico-Ginecologico;22
16/09/2021;S. Fermo;PS Pediatrico;38
17/09/2021;Cantù;PS Generale;49
17/09/2021;Cantù;PS Pediatrico;6
17/09/2021;Menaggio;PS Generale;21
17/09/2021;S. Fermo;PS Generale;116
17/09/2021;S. Fermo;PS Ostetrico-Ginecologico;19
17/09/2021;S. Fermo;PS Pediatrico;29
18/09/2021;Cantù;PS Generale;49
18/09/2021;Cantù;PS Pediatrico;13
18/09/2021;Menaggio;PS Generale;21
18/09/2021;S. Fermo;PS Generale;92
18/09/2021;S. Fermo;PS Ostetrico-Ginecologico;18
18/09/2021;S. Fermo;PS Pediatrico;30
19/09/2021;Cantù;PS Generale;39
19/09/2021;Cantù;PS Pediatrico;5
19/09/2021;Menaggio;PS Generale;18
19/09/2021;S. Fermo;PS Generale;83
19/09/2021;S. Fermo;PS Ostetrico-Ginecologico;20
19/09/2021;S. Fermo;PS Pediatrico;33
20/09/2021;Cantù;PS Generale;52
20/09/2021;Cantù;PS Pediatrico;8
20/09/2021;Menaggio;PS Generale;24
20/09/2021;S. Fermo;PS Generale;114
20/09/2021;S. Fermo;PS Ostetrico-Ginecologico;25
20/09/2021;S. Fermo;PS Pediatrico;36
21/09/2021;Cantù;PS Generale;49
21/09/2021;Cantù;PS Pediatrico;13
21/09/2021;Menaggio;PS Generale;22
21/09/2021;S. Fermo;PS Generale;103
21/09/2021;S. Fermo;PS Ostetrico-Ginecologico;25
21/09/2021;S. Fermo;PS Pediatrico;38
22/09/2021;Cantù;PS Generale;54
22/09/2021;Cantù;PS Pediatrico;10
22/09/2021;Menaggio;PS Generale;24
22/09/2021;S. Fermo;PS Generale;113
22/09/2021;S. Fermo;PS Ostetrico-Ginecologico;20
22/09/2021;S. Fermo;PS Pediatrico;31
23/09/2021;Cantù;PS Generale;54
23/09/2021;Cantù;PS Pediatrico;7
23/09/2021;Menaggio;PS Generale;14
23/09/2021;S. Fermo;PS Generale;106
23/09/2021;S. Fermo;PS Ostetrico-Ginecologico;24
23/09/2021;S. Fermo;PS Pediatrico;33
24/09/2021;Cantù;PS Generale;53
24/09/2021;Cantù;PS Pediatrico;7
24/09/2021;Menaggio;PS Generale;21
24/09/2021;S. Fermo;PS Generale;106
24/09/2021;S. Fermo;PS Ostetrico-Ginecologico;21
24/09/2021;S. Fermo;PS Pediatrico;38
25/09/2021;Cantù;PS Generale;47
25/09/2021;Cantù;PS Pediatrico;16
25/09/2021;Menaggio;PS Generale;16
25/09/2021;S. Fermo;PS Generale;93
25/09/2021;S. Fermo;PS Ostetrico-Ginecologico;13
25/09/2021;S. Fermo;PS Pediatrico;33
26/09/2021;Cantù;PS Generale;40
26/09/2021;Cantù;PS Pediatrico;12
26/09/2021;Menaggio;PS Generale;12
26/09/2021;S. Fermo;PS Generale;94
26/09/2021;S. Fermo;PS Ostetrico-Ginecologico;15
26/09/2021;S. Fermo;PS Pediatrico;42
27/09/2021;Cantù;PS Generale;66
27/09/2021;Cantù;PS Pediatrico;12
27/09/2021;Menaggio;PS Generale;20
27/09/2021;S. Fermo;PS Generale;137
27/09/2021;S. Fermo;PS Ostetrico-Ginecologico;22
27/09/2021;S. Fermo;PS Pediatrico;44
28/09/2021;Cantù;PS Generale;54
28/09/2021;Cantù;PS Pediatrico;11
28/09/2021;Menaggio;PS Generale;24
28/09/2021;S. Fermo;PS Generale;103
28/09/2021;S. Fermo;PS Ostetrico-Ginecologico;17
28/09/2021;S. Fermo;PS Pediatrico;32
29/09/2021;Cantù;PS Generale;55
29/09/2021;Cantù;PS Pediatrico;10
29/09/2021;Menaggio;PS Generale;20
29/09/2021;S. Fermo;PS Generale;108
29/09/2021;S. Fermo;PS Ostetrico-Ginecologico;18
29/09/2021;S. Fermo;PS Pediatrico;34
30/09/2021;Cantù;PS Generale;55
30/09/2021;Cantù;PS Pediatrico;12
30/09/2021;Menaggio;PS Generale;17
30/09/2021;S. Fermo;PS Generale;116
30/09/2021;S. Fermo;PS Ostetrico-Ginecologico;18
30/09/2021;S. Fermo;PS Pediatrico;44
01/10/2021;Cantù;PS Generale;48
01/10/2021;Cantù;PS Pediatrico;8
01/10/2021;Menaggio;PS Generale;24
01/10/2021;S. Fermo;PS Generale;97
01/10/2021;S. Fermo;PS Ostetrico-Ginecologico;21
01/10/2021;S. Fermo;PS Pediatrico;31
02/10/2021;Cantù;PS Generale;51
02/10/2021;Cantù;PS Pediatrico;11
02/10/2021;Menaggio;PS Generale;23
02/10/2021;S. Fermo;PS Generale;81
02/10/2021;S. Fermo;PS Ostetrico-Ginecologico;18
02/10/2021;S. Fermo;PS Pediatrico;45
03/10/2021;Cantù;PS Generale;47
03/10/2021;Cantù;PS Pediatrico;13
03/10/2021;Menaggio;PS Generale;19
03/10/2021;S. Fermo;PS Generale;105
03/10/2021;S. Fermo;PS Ostetrico-Ginecologico;13
03/10/2021;S. Fermo;PS Pediatrico;36
04/10/2021;Cantù;PS Generale;45
04/10/2021;Cantù;PS Pediatrico;12
04/10/2021;Menaggio;PS Generale;28
04/10/2021;S. Fermo;PS Generale;108
04/10/2021;S. Fermo;PS Ostetrico-Ginecologico;27
04/10/2021;S. Fermo;PS Pediatrico;36
05/10/2021;Cantù;PS Generale;58
05/10/2021;Cantù;PS Pediatrico;6
05/10/2021;Menaggio;PS Generale;19
05/10/2021;S. Fermo;PS Generale;111
05/10/2021;S. Fermo;PS Ostetrico-Ginecologico;16
05/10/2021;S. Fermo;PS Pediatrico;34
06/10/2021;Cantù;PS Generale;53
06/10/2021;Cantù;PS Pediatrico;10
06/10/2021;Menaggio;PS Generale;19
06/10/2021;S. Fermo;PS Generale;109
06/10/2021;S. Fermo;PS Ostetrico-Ginecologico;27
06/10/2021;S. Fermo;PS Pediatrico;42
07/10/2021;Cantù;PS Generale;51
07/10/2021;Cantù;PS Pediatrico;12
07/10/2021;Menaggio;PS Generale;24
07/10/2021;S. Fermo;PS Generale;96
07/10/2021;S. Fermo;PS Ostetrico-Ginecologico;21
07/10/2021;S. Fermo;PS Pediatrico;40
08/10/2021;Cantù;PS Generale;67
08/10/2021;Cantù;PS Pediatrico;8
08/10/2021;Menaggio;PS Generale;20
08/10/2021;S. Fermo;PS Generale;122
08/10/2021;S. Fermo;PS Ostetrico-Ginecologico;22
08/10/2021;S. Fermo;PS Pediatrico;25
09/10/2021;Cantù;PS Generale;60
09/10/2021;Cantù;PS Pediatrico;12
09/10/2021;Menaggio;PS Generale;16
09/10/2021;S. Fermo;PS Generale;114
09/10/2021;S. Fermo;PS Ostetrico-Ginecologico;19
09/10/2021;S. Fermo;PS Pediatrico;38
10/10/2021;Cantù;PS Generale;59
10/10/2021;Cantù;PS Pediatrico;12
10/10/2021;Menaggio;PS Generale;16
10/10/2021;S. Fermo;PS Generale;99
10/10/2021;S. Fermo;PS Ostetrico-Ginecologico;18
10/10/2021;S. Fermo;PS Pediatrico;33
11/10/2021;Cantù;PS Generale;58
11/10/2021;Cantù;PS Pediatrico;16
11/10/2021;Menaggio;PS Generale;27
11/10/2021;S. Fermo;PS Generale;119
11/10/2021;S. Fermo;PS Ostetrico-Ginecologico;22
11/10/2021;S. Fermo;PS Pediatrico;45
12/10/2021;Cantù;PS Generale;52
12/10/2021;Cantù;PS Pediatrico;13
12/10/2021;Menaggio;PS Generale;16
12/10/2021;S. Fermo;PS Generale;112
12/10/2021;S. Fermo;PS Ostetrico-Ginecologico;12
12/10/2021;S. Fermo;PS Pediatrico;35
13/10/2021;Cantù;PS Generale;57
13/10/2021;Cantù;PS Pediatrico;8
13/10/2021;Menaggio;PS Generale;24
13/10/2021;S. Fermo;PS Generale;103
13/10/2021;S. Fermo;PS Ostetrico-Ginecologico;23
13/10/2021;S. Fermo;PS Pediatrico;31
14/10/2021;Cantù;PS Generale;61
14/10/2021;Cantù;PS Pediatrico;16
14/10/2021;Menaggio;PS Generale;21
14/10/2021;S. Fermo;PS Generale;107
14/10/2021;S. Fermo;PS Ostetrico-Ginecologico;13
14/10/2021;S. Fermo;PS Pediatrico;38
15/10/2021;Cantù;PS Generale;62
15/10/2021;Cantù;PS Pediatrico;7
15/10/2021;Menaggio;PS Generale;21
15/10/2021;S. Fermo;PS Generale;106
15/10/2021;S. Fermo;PS Ostetrico-Ginecologico;20
15/10/2021;S. Fermo;PS Pediatrico;46
16/10/2021;Cantù;PS Generale;48
16/10/2021;Cantù;PS Pediatrico;5
16/10/2021;Menaggio;PS Generale;30
16/10/2021;S. Fermo;PS Generale;104
16/10/2021;S. Fermo;PS Ostetrico-Ginecologico;19
16/10/2021;S. Fermo;PS Pediatrico;37
17/10/2021;Cantù;PS Generale;59
17/10/2021;Cantù;PS Pediatrico;20
17/10/2021;Menaggio;PS Generale;16
17/10/2021;S. Fermo;PS Generale;101
17/10/2021;S. Fermo;PS Ostetrico-Ginecologico;13
17/10/2021;S. Fermo;PS Pediatrico;49
18/10/2021;Cantù;PS Generale;57
18/10/2021;Cantù;PS Pediatrico;16
18/10/2021;Menaggio;PS Generale;25
18/10/2021;S. Fermo;PS Generale;118
18/10/2021;S. Fermo;PS Ostetrico-Ginecologico;8
18/10/2021;S. Fermo;PS Pediatrico;42
19/10/2021;Cantù;PS Generale;59
19/10/2021;Cantù;PS Pediatrico;8
19/10/2021;Menaggio;PS Generale;28
19/10/2021;S. Fermo;PS Generale;107
19/10/2021;S. Fermo;PS Ostetrico-Ginecologico;19
19/10/2021;S. Fermo;PS Pediatrico;34
20/10/2021;Cantù;PS Generale;54
20/10/2021;Cantù;PS Pediatrico;10
20/10/2021;Menaggio;PS Generale;28
20/10/2021;S. Fermo;PS Generale;95
20/10/2021;S. Fermo;PS Ostetrico-Ginecologico;18
20/10/2021;S. Fermo;PS Pediatrico;34
21/10/2021;Cantù;PS Generale;57
21/10/2021;Cantù;PS Pediatrico;16
21/10/2021;Menaggio;PS Generale;20
21/10/2021;S. Fermo;PS Generale;110
21/10/2021;S. Fermo;PS Ostetrico-Ginecologico;16
21/10/2021;S. Fermo;PS Pediatrico;50
22/10/2021;Cantù;PS Generale;50
22/10/2021;Cantù;PS Pediatrico;16
22/10/2021;Menaggio;PS Generale;20
22/10/2021;S. Fermo;PS Generale;114
22/10/2021;S. Fermo;PS Ostetrico-Ginecologico;17
22/10/2021;S. Fermo;PS Pediatrico;38
23/10/2021;Cantù;PS Generale;56
23/10/2021;Cantù;PS Pediatrico;17
23/10/2021;Menaggio;PS Generale;15
23/10/2021;S. Fermo;PS Generale;96
23/10/2021;S. Fermo;PS Ostetrico-Ginecologico;17
23/10/2021;S. Fermo;PS Pediatrico;24
24/10/2021;Cantù;PS Generale;55
24/10/2021;Cantù;PS Pediatrico;15
24/10/2021;Menaggio;PS Generale;19
24/10/2021;S. Fermo;PS Generale;90
24/10/2021;S. Fermo;PS Ostetrico-Ginecologico;23
24/10/2021;S. Fermo;PS Pediatrico;52
25/10/2021;Cantù;PS Generale;80
25/10/2021;Cantù;PS Pediatrico;10
25/10/2021;Menaggio;PS Generale;29
25/10/2021;S. Fermo;PS Generale;114
25/10/2021;S. Fermo;PS Ostetrico-Ginecologico;15
25/10/2021;S. Fermo;PS Pediatrico;42
26/10/2021;Cantù;PS Generale;51
26/10/2021;Cantù;PS Pediatrico;12
26/10/2021;Menaggio;PS Generale;18
26/10/2021;S. Fermo;PS Generale;109
26/10/2021;S. Fermo;PS Ostetrico-Ginecologico;14
26/10/2021;S. Fermo;PS Pediatrico;48
27/10/2021;Cantù;PS Generale;51
27/10/2021;Cantù;PS Pediatrico;15
27/10/2021;Menaggio;PS Generale;25
27/10/2021;S. Fermo;PS Generale;105
27/10/2021;S. Fermo;PS Ostetrico-Ginecologico;14
27/10/2021;S. Fermo;PS Pediatrico;43
28/10/2021;Cantù;PS Generale;60
28/10/2021;Cantù;PS Pediatrico;13
28/10/2021;Menaggio;PS Generale;18
28/10/2021;S. Fermo;PS Generale;99
28/10/2021;S. Fermo;PS Ostetrico-Ginecologico;19
28/10/2021;S. Fermo;PS Pediatrico;35
29/10/2021;Cantù;PS Generale;41
29/10/2021;Cantù;PS Pediatrico;10
29/10/2021;Menaggio;PS Generale;27
29/10/2021;S. Fermo;PS Generale;110
29/10/2021;S. Fermo;PS Ostetrico-Ginecologico;20
29/10/2021;S. Fermo;PS Pediatrico;47
30/10/2021;Cantù;PS Generale;52
30/10/2021;Cantù;PS Pediatrico;7
30/10/2021;Menaggio;PS Generale;14
30/10/2021;S. Fermo;PS Generale;104
30/10/2021;S. Fermo;PS Ostetrico-Ginecologico;22
30/10/2021;S. Fermo;PS Pediatrico;60
31/10/2021;Cantù;PS Generale;44
31/10/2021;Cantù;PS Pediatrico;17
31/10/2021;Menaggio;PS Generale;12
31/10/2021;S. Fermo;PS Generale;109
31/10/2021;S. Fermo;PS Ostetrico-Ginecologico;18
31/10/2021;S. Fermo;PS Pediatrico;41
01/11/2021;Cantù;PS Generale;64
01/11/2021;Cantù;PS Pediatrico;13
01/11/2021;Menaggio;PS Generale;22
01/11/2021;S. Fermo;PS Generale;93
01/11/2021;S. Fermo;PS Ostetrico-Ginecologico;19
01/11/2021;S. Fermo;PS Pediatrico;52
02/11/2021;Cantù;PS Generale;55
02/11/2021;Cantù;PS Pediatrico;14
02/11/2021;Menaggio;PS Generale;26
02/11/2021;S. Fermo;PS Generale;108
02/11/2021;S. Fermo;PS Ostetrico-Ginecologico;19
02/11/2021;S. Fermo;PS Pediatrico;44
03/11/2021;Cantù;PS Generale;49
03/11/2021;Cantù;PS Pediatrico;15
03/11/2021;Menaggio;PS Generale;21
03/11/2021;S. Fermo;PS Generale;100
03/11/2021;S. Fermo;PS Ostetrico-Ginecologico;16
03/11/2021;S. Fermo;PS Pediatrico;52
04/11/2021;Cantù;PS Generale;41
04/11/2021;Cantù;PS Pediatrico;9
04/11/2021;Menaggio;PS Generale;20
04/11/2021;S. Fermo;PS Generale;97
04/11/2021;S. Fermo;PS Ostetrico-Ginecologico;24
04/11/2021;S. Fermo;PS Pediatrico;45
05/11/2021;Cantù;PS Generale;40
05/11/2021;Cantù;PS Pediatrico;16
05/11/2021;Menaggio;PS Generale;11
05/11/2021;S. Fermo;PS Generale;111
05/11/2021;S. Fermo;PS Ostetrico-Ginecologico;23
05/11/2021;S. Fermo;PS Pediatrico;38
06/11/2021;Cantù;PS Generale;42
06/11/2021;Cantù;PS Pediatrico;15
06/11/2021;Menaggio;PS Generale;16
06/11/2021;S. Fermo;PS Generale;99
06/11/2021;S. Fermo;PS Ostetrico-Ginecologico;17
06/11/2021;S. Fermo;PS Pediatrico;44
07/11/2021;Cantù;PS Generale;48
07/11/2021;Cantù;PS Pediatrico;12
07/11/2021;Menaggio;PS Generale;19
07/11/2021;S. Fermo;PS Generale;94
07/11/2021;S. Fermo;PS Ostetrico-Ginecologico;17
07/11/2021;S. Fermo;PS Pediatrico;56
08/11/2021;Cantù;PS Generale;47
08/11/2021;Cantù;PS Pediatrico;10
08/11/2021;Menaggio;PS Generale;25
08/11/2021;S. Fermo;PS Generale;122
08/11/2021;S. Fermo;PS Ostetrico-Ginecologico;23
08/11/2021;S. Fermo;PS Pediatrico;42
09/11/2021;Cantù;PS Generale;55
09/11/2021;Cantù;PS Pediatrico;10
09/11/2021;Menaggio;PS Generale;23
09/11/2021;S. Fermo;PS Generale;105
09/11/2021;S. Fermo;PS Ostetrico-Ginecologico;23
09/11/2021;S. Fermo;PS Pediatrico;46
10/11/2021;Cantù;PS Generale;46
10/11/2021;Cantù;PS Pediatrico;16
10/11/2021;Menaggio;PS Generale;17
10/11/2021;S. Fermo;PS Generale;99
10/11/2021;S. Fermo;PS Ostetrico-Ginecologico;15
10/11/2021;S. Fermo;PS Pediatrico;50
11/11/2021;Cantù;PS Generale;54
11/11/2021;Cantù;PS Pediatrico;22
11/11/2021;Menaggio;PS Generale;18
11/11/2021;S. Fermo;PS Generale;96
11/11/2021;S. Fermo;PS Ostetrico-Ginecologico;10
11/11/2021;S. Fermo;PS Pediatrico;47
12/11/2021;Cantù;PS Generale;37
12/11/2021;Cantù;PS Pediatrico;9
12/11/2021;Menaggio;PS Generale;17
12/11/2021;S. Fermo;PS Generale;97
12/11/2021;S. Fermo;PS Ostetrico-Ginecologico;22
12/11/2021;S. Fermo;PS Pediatrico;33
13/11/2021;Cantù;PS Generale;46
13/11/2021;Cantù;PS Pediatrico;11
13/11/2021;Menaggio;PS Generale;10
13/11/2021;S. Fermo;PS Generale;94
13/11/2021;S. Fermo;PS Ostetrico-Ginecologico;20
13/11/2021;S. Fermo;PS Pediatrico;36
14/11/2021;Cantù;PS Generale;53
14/11/2021;Cantù;PS Pediatrico;17
14/11/2021;Menaggio;PS Generale;15
14/11/2021;S. Fermo;PS Generale;99
14/11/2021;S. Fermo;PS Ostetrico-Ginecologico;16
14/11/2021;S. Fermo;PS Pediatrico;62
15/11/2021;Cantù;PS Generale;59
15/11/2021;Cantù;PS Pediatrico;17
15/11/2021;Menaggio;PS Generale;27
15/11/2021;S. Fermo;PS Generale;114
15/11/2021;S. Fermo;PS Ostetrico-Ginecologico;20
15/11/2021;S. Fermo;PS Pediatrico;54
16/11/2021;Cantù;PS Generale;55
16/11/2021;Cantù;PS Pediatrico;15
16/11/2021;Menaggio;PS Generale;16
16/11/2021;S. Fermo;PS Generale;96
16/11/2021;S. Fermo;PS Ostetrico-Ginecologico;16
16/11/2021;S. Fermo;PS Pediatrico;47
17/11/2021;Cantù;PS Generale;24
17/11/2021;Cantù;PS Pediatrico;11
17/11/2021;Menaggio;PS Generale;22
17/11/2021;S. Fermo;PS Generale;91
17/11/2021;S. Fermo;PS Ostetrico-Ginecologico;11
17/11/2021;S. Fermo;PS Pediatrico;38
18/11/2021;Cantù;PS Generale;46
18/11/2021;Cantù;PS Pediatrico;9
18/11/2021;Menaggio;PS Generale;20
18/11/2021;S. Fermo;PS Generale;92
