CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
10387;0;Via Valli, 18;SANT'ANTONIO ABATE DI RUGGIERO MIRELLA;2588930608;3040;60021;CASTELNUOVO PARANO;S. Abate;60;FR;FROSINONE;120;LAZIO;01/11/2009;30/09/2010;Ordinaria;1;41.37953;13.74694;1
10388;0;Via Chiaiamari, 89;BIANCHI ELDA;324980606;3030;60044;MONTE SAN GIOVANNI CAMPANO;CHIAIAMARI;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.65278;13.51776;1
10389;0;Via Ausonia, 1;FALOVO ANTONIETTA;330210600;3040;60054;PIGNATARO INTERAMNA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.43305;13.78544;1
10390;0;Via della Croce, 9;MAGLIOCCHETTI ISABELLA;-;3010;60039;FUMONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.73172;13.27522;1
10391;0;Via Prenestina, 312;FELLI AMELIA;368520607;3010;60071;SERRONE;LA FORMA;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.84212;13.09519;1
10392;0;Via Garibaldi, 2;FOLCARELLI LUCIANA;374070605;3030;60029;COLLE SAN MAGNO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.5594;13.71363;1
10393;0;Piazza della Vittoria, 21/23;M.E.T.RIPI DI TORRICIANI M.P. SAS;2583030602;3027;60058;RIPI;-;60;FR;FROSINONE;120;LAZIO;01/09/2010;-;Ordinaria;1;41.59657;13.44285;1
10394;0;Via Bove, 80;BIANCHI ANNA;627530603;3033;60010;ARPINO;SCAFFA;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.6464;13.62474;1
10395;0;Via Colli, 12;NARDONE FRANCESCOANTONIO;-;3047;60063;SAN GIORGIO A LIRI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.40428;13.76802;1
10396;0;Via Provinciale, 21;CIOLFI LUCIO;632270609;3045;60031;ESPERIA;MONTICELLI;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.37782;13.64815;1
10397;0;Viale Dante, 55;PRIGIOTTI FABRIZIO;668450604;3043;60019;CASSINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2008;-;Ordinaria;1;41.48665;13.83122;1
10398;0;Via America Latina, 111/119;AMERICA LATINA;1401370604;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2011;Ordinaria;1;41.62904;13.34314;1
10399;0;Via Colle Renzi, 1;MARCELLI PAOLA;1414100600;3010;60048;PATRICA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.59181;13.25686;1
10400;0;Via IV Novembre;SECONDINI;551490600;3049;60068;SANT'ELIA FIUMERAPIDO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.52852;13.85241;1
10401;0;Via Roma, 152;FERRARO PAOLO;1445320607;3040;60088;VILLA LATINA;-;60;FR;FROSINONE;120;LAZIO;01/09/2010;-;Ordinaria;1;41.60685;13.85422;1
10402;0;Via Casilina, km 125,300;ZINCONE MASSIMO;1445980608;3030;60022;CASTROCIELO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.51005;13.6894;1
10403;0;Piazza Mazzoli, 10;DI PINTO GIULIO;1462780600;3029;60085;VEROLI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.71893;13.44934;1
10404;0;Piazza Umberto I, 1;BRIGIDI A. MARIA;1473090601;3016;60042;GUARCINO;-;60;FR;FROSINONE;120;LAZIO;01/04/2007;-;Ordinaria;1;41.77609;13.27285;1
10405;0;Viale XX Settembre, 61 A-B;MARINI;2396850600;3039;60074;SORA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.71833;13.61552;1
10406;0;LOC. CAMMINATE;GABRIELLI SANTE;-;3030;60057;POSTA FIBRENO;Camminate;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.69032;13.69741;1
10407;0;CONTRADA DELICATA;VENDITTI ANNA;617670609;3030;60086;VICALVI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.67672;13.70641;1
10408;0;Via delle Grotte, 40;AMBROSI;-;3020;60023;CASTRO DEI VOLSCI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.51628;13.40652;1
10409;0;Piazza Santa Maria, 2;VALLEMAIO;1556780607;3040;60083;VALLEMAIO;-;60;FR;FROSINONE;120;LAZIO;01/10/2010;-;Ordinaria;1;41.36882;13.80663;1
10410;0;Corso Vittorio Emanuele, 209;LEONI MARIA TERESA;1569020603;3012;60006;ANAGNI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.74472;13.15269;1
10411;0;Via Forca D'Acero Centro 1;BORSO'  MARCO;-;3040;60013;BELMONTE CASTELLO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.58328;13.8121;1
10412;0;Via Alcide De Gasperi, 75;SAN BENEDETTO DI PEDE CANDIDA;-;3011;60003;ALATRI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.73062;13.3402;1
10413;0;Piazza S. Maria, 1;TULLIO CESIDIO;1588660603;3040;60040;GALLINARO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.65342;13.79781;1
10414;0;Via Vescovo Ruggieri;DI ROCCO LOREDANA;1590100606;3030;60049;PESCOSOLIDO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.74865;13.65739;1
10415;0;Via Anitrella;CELLETTI OLIVA;1603660604;3030;60044;MONTE SAN GIOVANNI CAMPANO;ANITRELLA;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.65278;13.51776;1
10416;0;Via Risorgimento;SAN TOMMASO DI CIACCIARELLI VIRGILIO & C. SAS;2566660607;3031;60007;AQUINO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.47799;13.71546;1
10417;0;Via Roma, 55;MAGLIOCCO;1680270608;3040;60065;SANT'AMBROGIO SUL GARIGLIANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.39138;13.86416;1
10418;0;Via Provinciale, 37;MESSORE PASQUALE;1703140606;3040;60012;AUSONIA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.34894;13.73883;1
10419;0;Viale dei Caduti, 13;CONTE MARIO;1704240603;3040;60077;TERELLE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.55432;13.78309;1
10420;0;Via Pagliaia di Morga, 11;SAN PIETRO Dr. De Franceschi Pasquale;1707970602;3040;60072;SETTEFRATI;-;60;FR;FROSINONE;120;LAZIO;01/04/2007;-;Ordinaria;1;41.68808;13.86626;1
10421;0;Via Roma, 112/114;FARMACIA DEL CENTRO DI FISCHETTI ANTONIO & C.Snc;1733990608;3038;60060;ROCCASECCA;-;60;FR;FROSINONE;120;LAZIO;01/10/2010;-;Ordinaria;1;41.53498;13.6395;1
10422;0;Via Mole Bisleti, 409;LE MOLE - DR. TRENTO;1525160600;3011;60003;ALATRI;TECCHIENA;60;FR;FROSINONE;120;LAZIO;01/04/2007;30/04/2011;Ordinaria;1;41.72529;13.3412;1
10423;0;LOC. SAN FILIPPO, 45;DE SANTIS MARIA VITTORIA;-;3012;60006;ANAGNI;San Filippo, 45;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.74472;13.15269;1
10424;0;Corso Garibaldi;GIANNOTTI;1742740606;3048;60067;SANT'APOLLINARE;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.40162;13.82785;1
10425;0;Via Alessandro Manzoni;RONSISVALLE;1753350600;3040;60030;CORENO AUSONIO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.33475;13.78388;1
10426;0;SS. 155, 21;CARFAGNA;1790990608;3010;60003;ALATRI;TECCHIENA DI ALATRI;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.73062;13.3402;1
10427;0;Piazza Umberto I;RAMA;1794970606;3019;60076;SUPINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.61019;13.20937;1
10428;0;Via San Martino, 3;CEDRONE LUCIANA ANNA;-;3040;60050;PICINISCO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.65294;13.9071;1
10429;0;Via Valle Paradiso;DEI SEMPLICI;1843980606;3022;60014;BOVILLE ERNICA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.64093;13.47245;1
10430;0;Via Borgonuovo, 89/91;MASNADA CRISTIANA;2441530603;3036;60043;ISOLA DEL LIRI;-;60;FR;FROSINONE;120;LAZIO;01/10/2010;-;Ordinaria;1;41.70895;13.59794;1
10431;0;Via Roma, 335;PACILIO;1879400602;3020;60082;VALLECORSA;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.43268;13.40233;1
10432;0;Via Brighindi;MODERNA - PICA ANNA MARIA;-;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;30/09/2010;Ordinaria;1;41.63455;13.33137;1
10433;0;Viale Repubblica, 88;VALLEROTONDA DEL DR. GALLINARO ANTONIO;1882420605;3040;60084;VALLEROTONDA;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.57152;13.94324;1
10434;0;Via Bonomi, 74;SPEZIA - DR. PELAGALLI;-;3030;60010;ARPINO;CARNELLO;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.64513;13.61263;1
10435;0;viale cesare battisti;DE FRANCESCHI ENZA;178580601;3010;60080;TREVI NEL LAZIO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.8629875;13.2422281;1
10436;0;Via della Rocca, 2;PAOLINI TIZIANA DONATA MARA;1748640602;3010;60034;FILETTINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.89327;13.32451;1
10437;0;Via Marconi, 5;MILLANTI;-;3020;60041;GIULIANO DI ROMA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;30/09/2010;Ordinaria;1;41.55049;13.2542;1
10438;0;Via Chiesa Nuova, 14;RIEGER RODOLFO;2406160602;3039;60074;SORA;-;60;FR;FROSINONE;120;LAZIO;01/10/2010;-;Ordinaria;1;41.7326;13.57597;1
10439;0;Piazza Santa Maria Maggiore;EREDI PIACITELLI ADALBERTO;-;3011;60003;ALATRI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.73062;13.3402;1
10440;0;Via Santa Lucia;MACCIOCCHI ANDREA;1939300602;3030;60059;ROCCA D'ARCE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/01/2015;Ordinaria;1;41.58675;13.60296;1
10441;0;Via Roma, 7/9;MESSIDORO ORNELLA;-;3040;60001;ACQUAFONDATA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.55094;13.97498;1
10442;0;Via Roma, 24;SEMAR SRL;1949420606;3010;60087;VICO NEL LAZIO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.7978;13.37295;1
10443;0;Via San Rocco;SAN GRIMOALDO;1535160608;3037;60056;PONTECORVO;-;60;FR;FROSINONE;120;LAZIO;01/09/2010;31/03/2013;Ordinaria;1;41.45469;13.66796;1
10444;0;Via De Crescenzi, 8;PICARAZZI CLAUDIO;1962260608;3022;60014;BOVILLE ERNICA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.64252;13.4727;1
10445;0;Piazza Indipendenza, 5;LASALANDRA;1970930606;3018;60046;PALIANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.78468;13.05229;1
10446;0;LOC. SANTA FRANCESCA;MASTRANGELI;1977160603;3029;60085;VEROLI;Santa Francesca;60;FR;FROSINONE;120;LAZIO;01/01/2008;28/02/2013;Ordinaria;1;41.71748;13.44955;1
10447;0;Via del Rettifilo, 20/E;CATALDI - CARCANO;-;3015;60035;FIUGGI;FIUGGI FONTE;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.8089;13.22169;1
10448;0;Via Borgo San Nicola;SANT'ELENA SNC;2039700600;3020;60047;PASTENA;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.46824;13.49174;1
10449;0;Via Per Alatri, 9;LA CERTOSA;3116340781;3010;60028;COLLEPARDO;-;60;FR;FROSINONE;120;LAZIO;01/07/2011;31/12/2014;Ordinaria;1;41.76385;13.36913;1
10450;0;Via Salita dell'Arco, 8/10;CARRATURO ELENA;2045930605;3033;60010;ARPINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.64826;13.6106;1
10451;0;Corso Repubblica, 89;S.BENEDETTO;2042960605;3043;60019;CASSINO;-;60;FR;FROSINONE;120;LAZIO;01/09/2010;31/12/2014;Ordinaria;1;41.47889;13.83556;1
10452;0;Via Cupa s.n.c.;CASILLO TERENZIO;2047710609;3020;60032;FALVATERRA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.50462;13.52018;1
10453;0;Via P. Sterbini, 2;ARDUINI FAUSTO;-;3010;60073;SGURGOLA;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.67447;13.14972;1
10454;0;Via Cerquotti;GARGANI;2059320602;3017;60045;MOROLO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.64095;13.19063;1
10455;0;Via Roma, 183;SCIARRETTA;2059900601;3030;60020;CASTELLIRI;-;60;FR;FROSINONE;120;LAZIO;01/01/2008;-;Ordinaria;1;41.6773;13.54847;1
10456;0;Corso Repubblica, 70;SANT'ANNA DI EREDI URSO SEBASTIANO;2045910607;3043;60019;CASSINO;-;60;FR;FROSINONE;120;LAZIO;01/10/2010;-;Ordinaria;1;41.47889;13.83556;1
10457;0;Via Roma, 10;MANNA ANTONELLA;2064270602;3028;60064;SAN GIOVANNI INCARICO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.49641;13.56669;1
10458;0;Via Po, 14;PIACITELLI CARLO;195210604;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.64342;13.34156;1
10459;0;Via Campo Sportivo, 5;DI BONA VINCENZO;2538500618;3034;60018;CASALVIERI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.64515;13.71548;1
10460;0;Corso della Repubblica, 92;DEL CORSO DI DEL SIGNORE DR. MARCO & C.;2854930605;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/02/2015;28/02/2015;Ordinaria;1;41.63879;13.35147;1
10461;0;Via Colle, 17;MALANDRUCCOLO GIUSEPPE SAS;2570180600;3020;60075;STRANGOLAGALLI;-;60;FR;FROSINONE;120;LAZIO;01/09/2010;30/09/2010;Ordinaria;1;41.59414;13.49588;1
10462;0;Piazza Guglielmo Marconi, 7;TORRISI;-;3025;60044;MONTE SAN GIOVANNI CAMPANO;-;60;FR;FROSINONE;120;LAZIO;01/03/2009;31/05/2009;Ordinaria;1;41.63921;13.51571;1
10463;0;Piazza Veroli, 12;CENTRALE;2122200609;3042;60011;ATINA;-;60;FR;FROSINONE;120;LAZIO;01/04/2007;28/02/2013;Ordinaria;1;41.61934;13.80156;1
10464;0;Piazza De Matthaeis;DE MATTHAEIS SNC;-;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.63455;13.33137;1
10465;0;Via Cacina, 4;EREDE CARDELLA PASQUALE;-;3046;60062;SAN DONATO VAL DI COMINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.71545;13.80993;1
10466;0;Via Guglielmo Marconi, 1;PADRE PIO;-;3010;60078;TORRE CAJETANI;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/12/2007;Ordinaria;1;41.78947;13.26252;1
10467;0;Corso Castrucci, 4;LAVALLE MARIA ELENA;2157940608;3041;60004;ALVITO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.69018;13.74726;1
10468;0;Via dei Mille, 1;CORCIONE BIANCA;-;3030;60052;PIEDIMONTE SAN GERMANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/05/2009;Ordinaria;1;41.48462;13.74953;1
10469;0;Via Piagge, 8;PADRE PIO-CIOTTI MASSIMO;2152970600;3010;60053;PIGLIO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.83446;13.16467;1
10470;0;Viale XXI aprile, 2/E;NUOVA;2302560608;3029;60085;VEROLI;-;60;FR;FROSINONE;120;LAZIO;01/04/2010;-;Ordinaria;1;41.71893;13.44934;1
10471;0;Via Nuova Cartiera;PERRINI ASSUNTINA;2164630606;3049;60068;SANT'ELIA FIUMERAPIDO;-;60;FR;FROSINONE;120;LAZIO;01/04/2007;-;Ordinaria;1;41.52852;13.85241;1
10472;0;Piazzale Vienna;CAVONI PANTANO LUCIO;278170600;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.63455;13.33137;1
10473;0;Via Casilina;REALE CARLA;-;3030;60027;COLFELICE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/03/2007;Ordinaria;1;41.5424;13.59932;1
10474;0;Via Giacomo Matteotti;FARMACIA SAN MICHELE SNC;-;3023;60024;CECCANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;30/09/2010;Ordinaria;1;41.56825;13.32101;1
10475;0;Via Gentile, 5;PAPETTI MARIA;-;3020;60090;VILLA SANTO STEFANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.50958;13.31351;1
10476;0;Via Casilina Sud, 172;ARRABITO RITA;6344781007;3013;60033;FERENTINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.68495;13.27516;1
10477;0;Via Marittima;PALLESCHI MARIA;2204920603;3100;60038;FROSINONE;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.63386;13.33703;1
10478;0;VIA Farnese Nord, 22;SAN TOMMASO DI CIACCARELLI  VIRGILIO SAS;2566660607;3020;60051;PICO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.45082;13.55961;1
10479;0;Via XX Settembre, 11;CAPORUSSO DR. PATRIZIO;2662850607;3045;60031;ESPERIA;-;60;FR;FROSINONE;120;LAZIO;01/03/2015;-;Ordinaria;1;41.37782;13.64815;1
10480;0;Via Roma, 43;SANT'ANDREA DEL GARIGLIANO SNC;-;3040;60066;SANT'ANDREA DEL GARIGLIANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.36707;13.84109;1
10481;0;Via Tartaralta, 25;MORELLI SNC;2227290604;3012;60006;ANAGNI;-;60;FR;FROSINONE;120;LAZIO;01/03/2015;-;Ordinaria;1;41.74472;13.15269;1
10482;0;Corso Tulliano, 3;BATTILORO TEODORICO;2267940605;3033;60010;ARPINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.6464;13.62474;1
10483;0;Via Madonna della Pace, 126;MADONNA DELLA PACE SAS;2276150600;3023;60024;CECCANO;-;60;FR;FROSINONE;120;LAZIO;01/09/2010;-;Ordinaria;1;41.56735;13.33051;1
10484;0;Via del Golf, 12;DUE PINI DR.SSA GALLI MARIA ROSARIA;9930290581;194;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/12/2007;Ordinaria;1;41.94408;12.46198;1
10485;0;Via Casal del Marmo, 368-370;COMUNALE PALMAROLA;7511241007;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2007;Ordinaria;1;41.92368;12.57115;1
16413;0;Via Vicenza, 21G;CAPPUCCINI;-;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;31/03/2010;Ordinaria;1;42.41982;12.11286;1
16414;0;Piazza Giuseppe Verdi, 1/a;MONTALBOLDI SNC;838140564;1100;56059;VITERBO;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.4207;12.10799;1
16421;0;Via XXIV Maggio;DISPENSARIO MIRI SEYED JAVAD;-;20;58014;CAMERATA NUOVA;-;58;RM;ROMA;120;LAZIO;01/05/2011;-;Dispensario;3;41.98948;13.15748;1
16477;0;VIALE RONALDO VIGNALI, 66;COM.LE  FARMACAP BRUNO PELIZZI;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.90151;12.46077;1
16576;0;Via dei Faggi, 1;ESA SRL - SOCIETA' UNIPERSONALE DEL COMUNE DI ANGULLARA SABAZIA;2120471004;61;58005;ANGUILLARA SABAZIA;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;42.02338;12.23357;1
16596;0;Via del Pavone, 52;PANETTA DR. ANTONIO;12451621002;63;58015;CAMPAGNANO DI ROMA;-;58;RM;ROMA;120;LAZIO;01/05/2015;-;Ordinaria;1;42.14073;12.38322;1
16696;0;Via Francesco Gianelli, snc;PHARMANEPI SRL;1687200566;1036;56039;NEPI;-;56;VT;VITERBO;120;LAZIO;01/01/2005;-;Ordinaria;1;42.2232;12.33272;1
16737;0;VIA STAZIONE, 4;STAZIONE SPA;2381400601;3013;60033;FERENTINO;-;60;FR;FROSINONE;120;LAZIO;01/06/2010;-;Ordinaria;1;41.69474;13.24833;1
16739;0;Via Vittorio Alfieri, 65;COMUNALE CEPRANO;613310606;3024;60025;CEPRANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.54672;13.49806;1
16743;0;Via A. De Gasperi, 68;AGROVERDE FARMA SRL COMUNALE;2007020593;4011;59001;APRILIA;-;59;LT;LATINA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.5942;12.64858;1
16758;0;VIA LA CONA,  1;"FARM. COMUNALE PALIANO ""AMEA""";-;3018;60046;PALIANO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.78468;13.05229;1
16759;0;Via Sordella, 15;FARMACIA COMUNALE;2112880600;3044;60026;CERVARO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.48112;13.90511;1
16760;0;VIA STAZIONE SUPINO,112;COMUNALE N.2 FERENTINO STAZIONE;229230602;3013;60033;FERENTINO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;-;Ordinaria;1;41.69474;13.24833;1
16770;0;Via Casilina km 27,7;COMUNALE SAN CESAREO;-;30;58119;SAN CESAREO;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.81822;12.81601;1
16771;0;Lungomare delle Sirene, 404;POMEZIA SERVIZI SPA - COMUNALE 5;-;40;58079;POMEZIA;TORVAIANICA;58;RM;ROMA;120;LAZIO;01/04/2013;-;Ordinaria;1;41.66282;12.50551;1
16772;0;Via Tiberina, 2/D;COMUNALE CASTELNUOVO DI PORTO;-;60;58024;CASTELNUOVO DI PORTO;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.09424;12.56579;1
16773;0;Via Bari, 72 Ang. Via Suor M.T. Spinelli;COMUNALE N.7 LADISPOLI;-;55;58116;LADISPOLI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.95433;12.09879;1
16774;0;Via Antonio Mantegna, 1;COMUNALE 9 ZAGAROLO;2315031001;39;58114;ZAGAROLO;-;58;RM;ROMA;120;LAZIO;01/07/2007;-;Ordinaria;1;41.85383;12.79459;1
16954;0;Corso Umberto I, 75;NOVIELLO;1789830609;3010;60002;ACUTO;-;60;FR;FROSINONE;120;LAZIO;01/03/2013;-;Ordinaria;1;41.79192;13.17184;1
16968;0;Via Quattrucci, 15-17;PA.GA. SNC DEI DOTTORI PACE NINI' MIRELLA E GAGLIANO LUIGI;-;46;58046;GROTTAFERRATA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.78245;12.68357;1
16981;0;Piazza del Mercato, 15;BARRILE CONCETTA;7559821009;20;58109;VALLINFREDA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.08428;12.99661;1
16990;0;Via XXIV Maggio, 18;EREDI DI TOCCO FRANCESCO;144430717;3037;60056;PONTECORVO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.44817;13.64499;1
17027;0;VIA Martiri delle fosse Reatine;COMUNALE BELLA NAPOLI;852040575;2100;57059;RIETI;-;57;RI;RIETI;120;LAZIO;01/06/2009;-;Ordinaria;1;42.40704;12.85139;1
17028;0;Via Don Mario D'Aquilio, snc;COMUNALE BELLA NAPOLI;-;2100;57016;CITTADUCALE;SANTA RUFINA;57;RI;RIETI;120;LAZIO;01/01/2005;-;Ordinaria;1;42.38851;12.95161;1
17030;0;Via Maremmana Superiore snc;COMUNALE OLEVANO ROMANO 2;-;35;58073;OLEVANO ROMANO;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/06/2007;Ordinaria;1;41.86062;13.03309;1
17031;0;VIA NETTUNENSE KM. 4,800;COMUNALE N.7 QUATTROSTRADE;2315031001;40;58022;CASTEL GANDOLFO;PAVONA;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.74751;12.65033;1
17056;0;Via Sopportico, 10;CEDRONE PIETRO;-;3030;60017;CASALATTICO;-;60;FR;FROSINONE;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.60438;13.72755;1
17098;0;PIAZZA CAMPO GRAZIANO, 37;COMUNALE LA QUERCIA;1733690562;1030;56059;VITERBO;LA QUERCIA;56;VT;VITERBO;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;42.43017;12.12764;1
17099;0;Piazza Gramsci, 4;COMUNALE BORGO - MONTELIBRETTI;5843451005;10;58063;MONTELIBRETTI;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.15294;12.67896;1
