DATA;SEDE;TIPO PS;NUMERO ACCESSI
17/12/2023;S. Fermo;PS Generale;124
17/12/2023;S. Fermo;PS Pediatrico;73
18/12/2023;Cantù;PS Generale;61
18/12/2023;Cantù;PS Pediatrico;25
18/12/2023;Menaggio;PS Generale;17
18/12/2023;S. Fermo;PS Generale;118
18/12/2023;S. Fermo;PS Pediatrico;65
19/12/2023;Cantù;PS Generale;67
19/12/2023;Cantù;PS Pediatrico;13
19/12/2023;Menaggio;PS Generale;8
19/12/2023;S. Fermo;PS Generale;114
19/12/2023;S. Fermo;PS Pediatrico;46
20/12/2023;Cantù;PS Generale;53
20/12/2023;Cantù;PS Pediatrico;14
20/12/2023;Menaggio;PS Generale;12
20/12/2023;S. Fermo;PS Generale;132
20/12/2023;S. Fermo;PS Pediatrico;38
21/12/2023;Cantù;PS Generale;57
21/12/2023;Cantù;PS Pediatrico;17
21/12/2023;Menaggio;PS Generale;16
21/12/2023;S. Fermo;PS Generale;136
21/12/2023;S. Fermo;PS Pediatrico;41
22/12/2023;Cantù;PS Generale;65
22/12/2023;Cantù;PS Pediatrico;11
22/12/2023;Menaggio;PS Generale;19
22/12/2023;S. Fermo;PS Generale;121
22/12/2023;S. Fermo;PS Pediatrico;61
23/12/2023;Cantù;PS Generale;58
23/12/2023;Cantù;PS Pediatrico;25
23/12/2023;Menaggio;PS Generale;20
23/12/2023;S. Fermo;PS Generale;112
23/12/2023;S. Fermo;PS Pediatrico;70
24/12/2023;Cantù;PS Generale;58
24/12/2023;Cantù;PS Pediatrico;37
24/12/2023;Menaggio;PS Generale;22
24/12/2023;S. Fermo;PS Generale;136
24/12/2023;S. Fermo;PS Pediatrico;92
25/12/2023;Cantù;PS Generale;53
25/12/2023;Cantù;PS Pediatrico;31
25/12/2023;Menaggio;PS Generale;26
25/12/2023;S. Fermo;PS Generale;107
25/12/2023;S. Fermo;PS Pediatrico;85
26/12/2023;Cantù;PS Generale;60
26/12/2023;Cantù;PS Pediatrico;37
26/12/2023;Menaggio;PS Generale;21
26/12/2023;S. Fermo;PS Generale;148
26/12/2023;S. Fermo;PS Pediatrico;88
27/12/2023;Cantù;PS Generale;78
27/12/2023;Cantù;PS Pediatrico;25
27/12/2023;Menaggio;PS Generale;27
27/12/2023;S. Fermo;PS Generale;150
27/12/2023;S. Fermo;PS Pediatrico;59
28/12/2023;Cantù;PS Generale;57
28/12/2023;Cantù;PS Pediatrico;17
28/12/2023;Menaggio;PS Generale;16
28/12/2023;S. Fermo;PS Generale;131
28/12/2023;S. Fermo;PS Pediatrico;39
29/12/2023;Cantù;PS Generale;56
29/12/2023;Cantù;PS Pediatrico;11
29/12/2023;Menaggio;PS Generale;20
29/12/2023;S. Fermo;PS Generale;124
29/12/2023;S. Fermo;PS Pediatrico;50
30/12/2023;Cantù;PS Generale;55
30/12/2023;Cantù;PS Pediatrico;20
30/12/2023;Menaggio;PS Generale;22
30/12/2023;S. Fermo;PS Generale;117
30/12/2023;S. Fermo;PS Pediatrico;51
31/12/2023;Cantù;PS Generale;38
31/12/2023;Cantù;PS Pediatrico;22
31/12/2023;Menaggio;PS Generale;17
31/12/2023;S. Fermo;PS Generale;63
31/12/2023;S. Fermo;PS Pediatrico;58
